poll_id,answer,pollscore,sample_size,pct,stage,transparency_score,numeric_grade,end_date,ranked_choice_reallocated
246,Undecided,44.287043856456876,699,52.26588709279895,Primary,0.46636399207636714,46.537624252960086,2024-02-23,FALSE
247,Yes,40.8398964907974,963,57.615920887328684,Primary,0.5039458265528083,3.9587751030921936,2024-01-11,FALSE
248,Yes,35.681972349993885,2106,44.34635725338012,General,0.5053315970581025,50.31598184723407,2024-04-20,FALSE
249,Yes,92.13905245997012,1787,53.73597149737179,General,0.3326060564722866,70.66709543578327,2024-08-19,FALSE
250,Undecided,20.486013661138713,786,45.08112642914057,Primary,0.25487862480804324,10.499770380556583,2024-06-05,FALSE
251,No,21.956619387492537,1089,58.48655215930194,General,0.9073581648990512,26.643961295485497,2024-01-28,FALSE
252,No,98.31804728601128,2403,40.548859648406506,General,0.6267174042295665,19.623364321887493,2024-06-28,FALSE
253,Undecided,33.23040206450969,1313,54.20108056161553,General,0.05202773795463145,61.9794350117445,2024-09-20,TRUE
254,Yes,24.146939418278635,1101,50.02393523231149,Primary,0.6149702202528715,79.52348820399493,2024-06-23,FALSE
255,Undecided,94.48200694750994,2844,51.752639724873006,Primary,0.7891178950667381,38.494568527676165,2024-03-31,FALSE
256,No,45.76156011316925,821,58.63737437874079,Primary,0.11977124307304621,73.15007753204554,2024-09-03,FALSE
257,Yes,67.52253621816635,1256,42.681547165848315,Special,0.5827326849102974,76.10947403591126,2024-04-04,FALSE
258,Undecided,50.53164265118539,707,57.78616562951356,Primary,0.9351737343240529,81.21732259169221,2024-10-19,FALSE
259,Undecided,31.269481079652905,2814,58.74605825636536,General,0.6230586271267384,68.6311584431678,2024-02-02,FALSE
260,Yes,48.979887925088406,1077,40.944373407401145,Special,0.22887010010890663,64.6185356657952,2024-05-07,FALSE
261,Yes,56.59987386316061,2172,59.041348304599524,Primary,0.9070164475124329,24.591291113756597,2024-09-30,FALSE
262,No,4.23545406665653,1963,54.112768420018256,Special,0.5192270705010742,20.90481270570308,2024-05-18,FALSE
263,No,99.20591695699841,1531,56.134403576143086,Primary,0.7474182890728116,82.01478435657918,2024-10-21,FALSE
264,Undecided,24.85594768077135,1156,51.846621041186154,Primary,0.7315453558694571,13.22197848930955,2024-07-01,FALSE
265,Undecided,45.674031088128686,1307,47.962596248835325,Primary,0.653145618038252,87.01027785427868,2024-09-30,FALSE
266,Undecided,48.70789072010666,565,48.40210009831935,Special,0.8306468722876161,70.24666981305927,2024-05-22,FALSE
267,Undecided,63.61390631645918,2642,55.36012577358633,Special,0.997592089464888,58.36694543249905,2024-08-08,FALSE
268,Yes,93.61563459970057,2567,43.96414777263999,General,0.48037095298059285,48.41103416401893,2024-01-31,FALSE
269,Undecided,82.66993479337543,1510,47.14787343982607,Primary,0.7920608988497406,62.784684263169765,2024-05-05,FALSE
270,Undecided,57.62929681222886,1017,54.44931755773723,Special,0.6243066645693034,52.06453565042466,2024-06-18,FALSE
271,Undecided,18.409502948634326,1866,59.93208218365908,Special,0.05193584808148444,45.86594132706523,2024-05-05,FALSE
272,No,67.50372755341232,1250,56.79166054818779,General,0.025779317133128643,80.24074728600681,2024-08-07,FALSE
273,No,95.83484125323594,2272,54.480658560059965,Special,0.7622937813866884,93.24195559602231,2024-07-09,FALSE
274,No,58.8526412146166,1524,49.422963224351406,Special,0.340158368460834,49.62244499474764,2024-11-01,TRUE
275,Yes,14.246115344576538,1205,42.725493274629116,General,0.4194656638428569,59.415888763032854,2024-03-09,TRUE
276,Undecided,51.32163893431425,2680,44.74229798652232,Primary,0.9714359354693443,5.414121248759329,2024-03-05,TRUE
277,Yes,23.640303569845855,1219,58.918123985640705,General,0.17569080227985978,49.867246113717556,2024-08-28,FALSE
278,Undecided,10.267649497836828,1940,56.72588164918125,General,0.7116019106470048,46.24860370531678,2024-06-09,FALSE
279,No,29.347055964171886,1584,45.9996493300423,General,0.9771992503665388,41.32411901373416,2024-09-20,FALSE
280,Undecided,49.774045031517744,1482,58.45098447520286,General,0.29732193564996123,87.48926788102835,2024-05-03,FALSE
281,No,42.41240308620036,2520,49.610645519569516,General,0.3781974127050489,99.89700007718056,2024-04-02,TRUE
282,Undecided,41.825847979635,2306,41.31551292259246,General,0.29268489382229745,1.0440100450068712,2024-10-12,FALSE
283,No,38.56255004648119,846,59.80849613901228,Primary,0.560787056805566,69.9249125784263,2024-03-25,TRUE
284,Undecided,6.25790418125689,1034,43.70100125204772,Special,0.2731721312738955,16.13966568838805,2024-09-01,FALSE
285,No,45.779352192766964,1747,54.76821410469711,General,0.7001031553372741,98.46708187833428,2024-03-07,FALSE
286,Undecided,27.370423660613596,2857,47.44380050804466,General,0.03456517565064132,34.03663297649473,2024-03-18,FALSE
287,Yes,92.81153103802353,1863,55.12565065175295,General,0.28796753915958107,51.054196897894144,2024-08-05,FALSE
288,No,76.21720130555332,1180,56.6438231151551,General,0.7195691708475351,29.9350974150002,2024-07-06,FALSE
289,No,7.865487993694842,941,45.38726584520191,General,0.42775465990416706,23.834251705557108,2024-04-12,TRUE
290,Yes,59.69632784835994,1409,40.7542435452342,Special,0.16339672985486686,2.535604848526418,2024-03-08,TRUE
291,No,27.273843972943723,652,40.31629823613912,Primary,0.49552043504081666,19.73236841149628,2024-06-25,FALSE
292,No,21.894186292774975,2079,58.12154343817383,Special,0.4623203172814101,91.64297194220126,2024-10-16,FALSE
293,No,79.61661829613149,667,59.61495495401323,General,0.2094197275582701,95.49309979192913,2024-03-15,FALSE
294,Undecided,67.97091416083276,2114,40.43155051767826,Primary,0.6636860258877277,78.84362472686917,2024-08-29,FALSE
295,Undecided,70.20252721849829,2044,48.343308377079666,Primary,0.6686091353185475,22.477353177964687,2024-02-07,FALSE
296,Undecided,94.51866587623954,1410,47.07261401694268,Primary,0.23383411392569542,74.24100146163255,2024-09-20,FALSE
297,No,4.046284453943372,1535,52.348251887597144,General,0.7497594289015979,45.80576776061207,2024-02-14,FALSE
298,Yes,65.17118082847446,1376,53.281951639801264,General,0.17845525220036507,4.303838568739593,2024-07-29,TRUE
299,Yes,9.979140106588602,636,43.86371816042811,Primary,0.13270407868549228,35.78625412192196,2024-10-03,FALSE
300,No,10.87124701589346,2929,57.74466827046126,Primary,0.5525479146745056,43.72041253373027,2024-07-03,FALSE
301,No,55.940173752605915,1515,42.03805070370436,Special,0.7497250067535788,21.579912398010492,2024-02-07,FALSE
302,Yes,31.609242036938667,2884,42.31337646022439,Special,0.47411452466621995,15.867090225219727,2024-07-10,FALSE
303,Undecided,12.532870098948479,1945,42.64015093445778,Special,0.36613990482874215,91.28559797536582,2024-04-23,FALSE
304,Undecided,24.903035792522132,2549,53.025485440157354,Primary,0.8922309558838606,4.903041454963386,2024-04-10,TRUE
305,Yes,93.28777892515063,2427,51.23109588865191,Special,0.23035468719899654,63.9869122300297,2024-01-25,FALSE
306,Undecided,93.98214174434543,556,42.481925981119275,Special,0.6569518493488431,9.699566988274455,2024-01-17,FALSE
307,Undecided,27.06574439071119,1260,48.699452825821936,General,0.42796836281195283,15.650860453024507,2024-05-22,FALSE
308,Undecided,84.63947370182723,1109,44.130514110438526,General,0.9833720459137112,86.19503790978342,2024-09-13,TRUE
309,No,37.702003540471196,890,54.68236421700567,General,0.5068089119158685,34.04272792395204,2024-02-05,FALSE
310,Undecided,88.52525649126619,1663,58.21185634471476,General,0.31740107317455113,64.74570932332426,2024-04-28,FALSE
311,Undecided,96.42792670056224,1797,58.864950626157224,General,0.48429179820232093,11.236466118134558,2024-03-11,TRUE
312,Yes,63.49277775734663,608,51.146129756234586,Primary,0.23594177211634815,4.8929777927696705,2024-10-02,FALSE
313,Yes,90.67996994126588,1110,42.71905123721808,General,0.8811576818116009,54.92578069679439,2024-09-15,FALSE
314,Yes,25.317063531838357,2880,58.882810226641595,Primary,0.14788430114276707,14.935244177468121,2024-04-15,TRUE
315,Undecided,47.05557522829622,809,55.349865914322436,Primary,0.23078858782537282,51.06672963593155,2024-04-13,FALSE
316,No,75.34895415883511,3000,40.69294131360948,Primary,0.40012315404601395,33.67260254453868,2024-03-23,FALSE
317,Undecided,55.531433527357876,1095,49.500864911824465,Primary,0.6466608422342688,56.24688174575567,2024-03-19,FALSE
318,Yes,73.18849214352667,2323,50.84499000106007,Primary,0.8909444184973836,49.34126662556082,2024-06-16,FALSE
319,Yes,14.909640653058887,1162,56.92512619309127,Special,0.002098048571497202,35.88148246053606,2024-09-28,FALSE
320,Yes,60.771038150414824,2335,45.07552869152278,Primary,0.8183712847530842,54.43572683725506,2024-04-05,FALSE
321,No,32.64672814402729,1028,53.34387914277613,General,0.5139247458428144,71.94942710921168,2024-03-03,FALSE
322,Yes,37.149121053516865,1954,45.00931904185563,Primary,0.625892989570275,33.652464393526316,2024-04-17,TRUE
323,Undecided,51.77707336843014,1460,55.862347283400595,Primary,0.09033037233166397,50.70516252890229,2024-09-23,FALSE
324,Undecided,69.2085545277223,918,59.12615732755512,Primary,0.8659214666113257,53.57024639379233,2024-10-05,FALSE
325,Yes,57.63274529017508,1700,59.70842702779919,Primary,0.44745852053165436,17.536833230406046,2024-08-22,FALSE
326,Yes,63.97086118813604,1150,48.4687441540882,General,0.4565391056239605,21.793010272085667,2024-05-04,FALSE
327,Yes,62.37840049434453,1043,55.713046421296895,General,0.24944990850053728,61.436841217800975,2024-06-22,FALSE
328,Yes,2.321236743591726,2635,56.81680716574192,Special,0.2288189916871488,70.10438113939017,2024-08-14,FALSE
329,No,37.98310267738998,912,56.15692433901131,General,0.24570214352570474,99.8530067037791,2024-04-21,FALSE
330,Undecided,63.3782222867012,2199,44.80388789437711,General,0.25624578329734504,9.788082912564278,2024-02-24,FALSE
331,Undecided,89.97113478835672,2398,55.49333740957081,Special,0.3512075087055564,49.86199177801609,2024-04-24,FALSE
332,Undecided,55.955610307864845,873,54.836762486957014,General,0.4846953279338777,25.569009757600725,2024-04-21,FALSE
333,Undecided,32.836224720813334,688,46.40296243131161,Special,0.29148542508482933,73.89612458646297,2024-04-23,TRUE
334,No,69.0881026443094,2951,51.62539596669376,Primary,0.13397652027197182,55.89209562167525,2024-01-21,FALSE
335,Yes,83.44490078743547,2875,59.92480581160635,Special,0.5109088707249612,36.3585467915982,2024-07-10,FALSE
336,Yes,49.799970258027315,503,49.23040363006294,General,0.4842657505068928,83.10958936344832,2024-06-27,TRUE
337,No,74.16065640281886,1865,51.403977712616324,Primary,0.909643157152459,88.97519374731928,2024-07-24,FALSE
338,Yes,87.03301006462425,1689,42.51830142457038,General,0.47380696632899344,3.361246013082564,2024-06-11,FALSE
339,Undecided,26.1550800409168,703,43.286175141111016,Special,0.49506991426460445,56.57957352232188,2024-07-31,FALSE
340,Yes,17.38395590800792,2109,53.99905157741159,Special,0.6093347785063088,58.456575544551015,2024-08-19,FALSE
341,No,76.79401838686317,515,56.09765772242099,General,0.9895630464889109,44.22587230801582,2024-02-18,FALSE
342,Undecided,63.503573555499315,1222,47.62774721253663,Special,0.7354175380896777,40.55540373083204,2024-03-08,FALSE
343,Undecided,7.044991850852966,1472,52.668361444957554,Special,0.9770897324196994,47.56723279133439,2024-08-11,FALSE
344,No,91.06294573284686,1340,45.9563331771642,General,0.1528152385726571,90.84532929118723,2024-04-05,TRUE
345,No,78.29986426513642,611,56.41939025372267,Primary,0.4157495480030775,33.96553797647357,2024-08-02,FALSE
346,Yes,50.777339516207576,1223,48.31708170007914,Special,0.1314974131528288,80.84142517764121,2024-01-15,FALSE
347,Yes,59.628498810343444,1751,48.85805704630911,General,0.11508784675970674,21.74880704842508,2024-01-31,FALSE
348,Yes,63.30307449679822,735,43.62777260132134,General,0.728136695921421,44.82712137978524,2024-06-02,FALSE
349,No,7.109266356565058,857,49.7261334490031,Primary,0.6921524722129107,35.78132395632565,2024-09-01,FALSE
350,Undecided,27.67489436082542,2389,43.52904471568763,Primary,0.8161416139919311,67.99521173816174,2024-10-09,FALSE
351,Undecided,86.65384091436863,1290,52.09547924809158,Special,0.3838109988719225,23.603362520225346,2024-06-23,FALSE
352,Undecided,19.81732239946723,1585,48.751966739073396,Primary,0.5684158722870052,8.82247993722558,2024-08-18,FALSE
353,Undecided,37.73407028056681,2635,53.9051837939769,Primary,0.05143348663114011,57.091341726481915,2024-05-26,FALSE
354,Yes,41.797770792618394,1986,48.382927547208965,Special,0.3966953563503921,25.773460161872208,2024-02-01,FALSE
355,Undecided,97.10015864111483,506,43.70183643884957,Special,0.6993120955303311,51.764802797697484,2024-05-24,FALSE
356,No,82.48560631182045,2559,53.66994499694556,Special,0.3981702229939401,65.11143865063787,2024-02-13,FALSE
357,Yes,34.55938019324094,1549,52.69031399395317,Special,0.07952246745117009,6.9828643929213285,2024-01-16,FALSE
358,Yes,66.39036699198186,978,52.143585002049804,Primary,0.5696711950004101,20.8843961590901,2024-08-08,FALSE
359,Undecided,80.1189088029787,737,47.48877659905702,General,0.11108552431687713,26.269992999732494,2024-03-09,FALSE
360,Undecided,6.849208427593112,1324,49.1856896225363,Primary,0.548093949444592,25.651747942902148,2024-10-24,FALSE
361,No,16.639493056572974,2969,50.3237078897655,Special,0.22040097950957716,77.76095089502633,2024-07-25,FALSE
362,Yes,28.350295033305883,1881,45.31207691412419,General,0.0785119344945997,27.781987562775612,2024-04-27,TRUE
363,Yes,83.29488870222121,2050,49.15758486837149,Primary,0.42658377811312675,45.77562815975398,2024-01-08,FALSE
364,No,45.280357263982296,1652,56.31449016276747,Special,0.21046015690080822,10.50462571438402,2024-01-17,FALSE
365,Yes,57.49691710807383,2306,49.29036538582295,Primary,0.061648295959457755,97.87474838085473,2024-06-09,FALSE
366,No,38.130106567405164,1868,49.230367788113654,General,0.24650420784018934,1.7330720322206616,2024-08-17,FALSE
367,Undecided,76.57119303476065,2061,40.01242785714567,Primary,0.8168482109904289,14.771036384627223,2024-04-19,FALSE
368,No,40.85200480185449,864,41.803029240109026,General,0.4662424239795655,46.15857887547463,2024-04-14,FALSE
369,No,24.27511780988425,2703,41.80793147999793,Primary,0.87646923353895545,64.38697529956698,2024-05-13,FALSE
370,Undecided,85.5116912163794,1338,58.66974159143865,Primary,0.7240244864951819,6.616943189874291,2024-05-21,FALSE
371,Yes,80.80244660377502,2318,49.49213658925146,Primary,0.611020061885938,74.98672225046903,2024-03-25,FALSE
372,Yes,9.244763804599643,1873,54.14855742827058,Primary,0.6938153768423945,71.8689636560157,2024-08-15,FALSE
373,No,72.17089894693345,2183,50.18454735632986,Special,0.8838255584705621,41.690868395380676,2024-09-20,FALSE
374,No,7.586789643391967,2438,49.54496430698782,General,0.5026772757992148,28.65671021863818,2024-01-19,FALSE
375,Yes,14.474639180116355,2170,44.35202949214727,Primary,0.9402410353068262,71.56545193865895,2024-10-23,FALSE
376,Yes,93.70955342892557,2746,56.594004104845226,General,0.5550527051091194,53.19740620907396,2024-08-08,FALSE
377,Yes,25.180985406041145,2402,47.62178075034171,Special,0.37941699218936265,94.43637875374407,2024-06-15,FALSE
378,No,94.07408942934126,2421,45.33684443216771,General,0.022615221794694662,94.45525649935007,2024-06-10,FALSE
379,Yes,61.252903076820076,925,50.37347993347794,Special,0.45844997838139534,55.991498404182494,2024-03-11,FALSE
380,Undecided,67.27090328931808,2680,43.521621762774885,Primary,0.6044791806489229,26.648077741265297,2024-10-04,FALSE
381,Yes,35.782812954857945,2916,54.49616031721234,Special,0.9544615135528147,32.06010265275836,2024-10-29,FALSE
382,No,48.75789207872003,1713,51.64258970413357,Primary,0.8853887959849089,67.95927451457828,2024-10-17,FALSE
383,Yes,31.01238787639886,1425,55.72477807290852,Primary,0.9130455667618662,64.01713087689131,2024-08-29,FALSE
384,Undecided,84.57382288761437,1115,53.591864770278335,Primary,0.4436578790191561,47.913946653716266,2024-08-06,FALSE
385,No,45.693331537768245,1872,43.51882716175169,General,0.7244262599851936,23.089477769099176,2024-03-16,FALSE
386,Undecided,1.6254033194854856,2627,54.84301614109427,Primary,0.8935188897885382,40.348899154923856,2024-05-04,FALSE
387,No,78.80863219033927,1915,59.91920422296971,Special,0.6120040155947208,48.64596624393016,2024-10-14,FALSE
388,Yes,58.86503884103149,2604,42.8368412097916,Primary,0.534841924207285,50.83773417863995,2024-05-14,FALSE
389,Yes,37.888822169043124,2647,52.6956034777686,General,0.9407671908847988,47.01106217689812,2024-04-01,FALSE
390,No,93.71460678521544,1715,56.35785268153995,General,0.6619888213463128,44.38708603847772,2024-10-05,FALSE
391,Yes,55.268407287076116,2941,53.80224855616689,General,0.07697845948860049,57.15556137729436,2024-02-29,FALSE
392,No,67.48785227537155,2246,52.788425204344094,General,0.421378904953599,73.45052014570683,2024-03-04,FALSE
393,Yes,78.12054615933448,1468,50.92424040194601,General,0.2914628190919757,11.522575095295906,2024-10-03,FALSE
394,No,33.35077525116503,1791,48.43398741912097,Primary,0.19110138225369155,12.429522210732102,2024-07-24,FALSE
395,No,62.92708623223007,936,53.32017813809216,General,0.3415428299922496,97.16902244836092,2024-03-31,FALSE
396,Undecided,40.698716905899346,1293,52.1066458709538,Special,0.4239399975631386,45.52167346701026,2024-07-06,FALSE
397,Yes,58.35367531981319,1717,48.25705159455538,Special,0.21530875167809427,94.57956899423152,2024-08-14,FALSE
398,Undecided,73.14523991663009,1515,58.89291629195213,Primary,0.6215251530520618,44.99297484289855,2024-07-20,FALSE
399,Undecided,10.146491578780115,570,45.325141749344766,Special,0.5861658127978444,94.06359372660518,2024-08-20,FALSE
400,Undecided,19.186620437540114,2021,52.82293944153935,Primary,0.04079246101900935,73.82557319942862,2024-03-31,FALSE
401,No,20.649867178872228,2839,46.42514793202281,Special,0.8261849598493427,96.0530610755086,2024-04-16,FALSE
402,Undecided,30.38388027343899,1048,43.506744974292815,Special,0.4705684967339039,31.373267015442252,2024-09-28,FALSE
403,Yes,88.83692948147655,2138,54.1313394671306,Special,0.35004537273198366,36.15809192415327,2024-04-09,FALSE
404,No,75.66775644663721,1680,54.626108752563596,General,0.9765974937472492,31.253550061956048,2024-03-31,FALSE
405,No,61.37899968307465,1659,44.048398095183074,General,0.626276773866266,82.06446855328977,2024-02-28,FALSE
406,Undecided,81.53971119318157,1463,45.74067037086934,General,0.1847103969193995,30.79859223216772,2024-06-30,FALSE
407,No,71.78912970703095,1163,51.53141038957983,General,0.6050963602028787,73.28816233202815,2024-10-21,FALSE
408,Yes,42.3492185305804,541,48.345056916587055,Primary,0.24345007399097085,59.656221442855895,2024-09-21,FALSE
409,Yes,19.495598319917917,979,44.14365418255329,General,0.8007538968231529,30.544259608723223,2024-01-03,FALSE
410,Yes,34.79403879027814,2279,59.8207488656044,Special,0.1397360812406987,82.15114325284958,2024-04-28,FALSE
411,No,51.76914755720645,697,47.09086404647678,Special,0.5446551747154444,3.0500340973958373,2024-08-28,FALSE
412,Yes,52.51277268398553,1844,45.4981944989413,General,0.2974609329830855,1.9693471491336823,2024-04-06,FALSE
413,Yes,64.04740803409368,1023,40.132483476772904,Primary,0.32757637463510036,49.03990770690143,2024-05-05,FALSE
414,Undecided,25.270183640532196,1388,54.750150023028255,Special,0.8112473818473518,70.52726105321199,2024-05-11,FALSE
415,Undecided,41.67073068674654,1128,46.85922655276954,Primary,0.30407086363993585,85.6605933047831,2024-04-14,FALSE
416,Yes,63.083114731125534,2043,42.49594050925225,Primary,0.48163183126598597,43.32174491137266,2024-02-17,FALSE
417,Yes,9.104060474783182,2424,42.30683706700802,Special,0.007001680554822087,72.8540045209229,2024-03-17,FALSE
418,Yes,20.715707330964506,1210,58.864262383431196,Special,0.014425441157072783,85.6203963747248,2024-03-27,FALSE
419,No,36.863835039548576,2568,55.60979329049587,Primary,0.6165949597489089,44.00338635314256,2024-03-25,TRUE
420,No,60.403777519240975,2162,56.412441339343786,General,0.25650597480125725,63.895639358088374,2024-09-14,FALSE
421,Yes,21.329017216339707,848,50.45399724505842,Primary,0.7999114526901394,99.75811862386763,2024-09-19,FALSE
422,Yes,79.5601508114487,2136,48.3354721032083,General,0.46217367821373045,5.492947669699788,2024-02-18,FALSE
423,No,49.85996859613806,1455,55.772041119635105,General,0.18299304135143757,33.705166820436716,2024-05-05,FALSE
424,Undecided,93.61293751280755,1293,52.39770453888923,Special,0.817928105359897,37.19933775719255,2024-02-22,FALSE
425,Yes,4.780817427672446,2682,44.807035932317376,Primary,0.35095832822844386,59.04610517900437,2024-02-09,FALSE
426,Yes,29.352019052021205,825,47.419668403454125,Special,0.5157562347594649,82.31046604923904,2024-06-21,FALSE
427,No,27.674794080667198,879,43.09676290489733,General,0.14796088868752122,82.47400810942054,2024-09-06,FALSE
428,No,26.953520299866796,1737,55.7433200860396,Special,0.7834179468918592,59.05840906780213,2024-06-13,FALSE
429,Yes,29.309680173173547,2035,48.52744693402201,General,0.5528225607704371,99.50172279495746,2024-01-13,FALSE
430,No,27.750670397654176,947,58.72982742264867,Primary,0.7297706808894873,43.685108120553195,2024-05-23,FALSE
431,Yes,17.389327264390886,2557,40.11029876768589,General,0.5029225060716271,63.166892691515386,2024-06-20,FALSE
432,Undecided,17.446064203977585,1684,49.2479660641402,Primary,0.48266802192665637,56.53977650217712,2024-06-02,FALSE
433,Yes,45.759800053201616,774,42.00151129625738,General,0.5633849734440446,69.61916526779532,2024-04-05,FALSE
434,Yes,8.442963007837534,804,58.979592067189515,Primary,0.7918814194854349,41.86532793100923,2024-06-30,TRUE
435,Undecided,93.78837216645479,2683,57.68769830465317,Primary,0.6813468381296843,46.31626112386584,2024-10-04,FALSE
436,Undecided,97.563531040214,2085,44.03456136584282,General,0.6470234219450504,80.44793242588639,2024-09-13,FALSE
437,Undecided,83.07304009795189,1810,41.166542773135006,Primary,0.7055290185380727,68.76756122801453,2024-02-06,FALSE
438,No,51.70937741640955,1497,44.88140949513763,Primary,0.6437596785835922,27.381873270496726,2024-04-20,FALSE
439,Yes,95.01494173891842,539,48.585439645685256,Special,0.16704524168744683,73.16440076101571,2024-08-12,FALSE
440,Undecided,26.948251691646874,2329,46.19361133314669,Primary,0.9165601378772408,4.519169358536601,2024-09-14,FALSE
441,No,21.39656418003142,954,50.46785053331405,Primary,0.6523466636426747,16.621088073588908,2024-02-09,FALSE
442,No,14.035063446499407,2081,49.80345397256315,Primary,0.16100660851225257,92.44441364426166,2024-08-22,FALSE
443,Undecided,93.72951746918261,2298,40.964205069467425,General,0.46294209943152964,93.34598954301327,2024-05-28,FALSE
444,No,82.60936629958451,2195,40.82305494695902,Primary,0.6628193825017661,24.411984463222325,2024-10-16,FALSE
445,No,19.321492919698358,1594,47.37422049045563,General,0.8794445390813053,16.4764468325302,2024-06-26,FALSE
446,Undecided,9.640730731189251,891,42.93140806723386,General,0.2648383406922221,1.5732241095975041,2024-01-24,FALSE
447,Yes,59.92563492618501,519,49.817828787490726,Primary,0.6505414310377091,13.722756505012512,2024-04-30,FALSE
448,Yes,68.64021036308259,2727,51.9585282728076,Special,0.06991531932726502,92.21370501909405,2024-07-09,FALSE
449,No,18.889125250279903,743,46.39771481510252,Primary,0.26584193925373256,68.83118355181068,2024-05-27,FALSE
450,Yes,88.02286433055997,2509,45.66319402307272,Special,0.6415654863230884,2.9960595769807696,2024-08-22,FALSE
451,Undecided,36.89227399881929,1472,46.776527892798185,Special,0.29304495453834534,18.080046633258462,2024-08-12,FALSE
452,No,8.663105522282422,1099,57.11590880993754,Primary,0.6972819622606039,33.392886887304485,2024-07-14,FALSE
453,Yes,51.95693124551326,625,49.187863022089005,General,0.39747409569099545,77.15739514678717,2024-02-19,TRUE
454,No,75.6822468014434,1908,48.86603335849941,Primary,0.5137947900220752,92.869399837218225,2024-03-31,FALSE
455,No,56.95143328048289,2492,45.18697479274124,Special,0.2651308858767152,97.83002457115799,2024-05-27,FALSE
456,Yes,66.35609841905534,612,41.73027474898845,General,0.45185850700363517,17.06864982843399,2024-05-06,FALSE
457,No,5.128624709323049,1957,45.9722880134359,General,0.40957740251906216,57.476925011724234,2024-04-18,FALSE
458,Yes,12.805938348174095,1022,42.81441464088857,Special,0.4400360712315887,25.64350066240877,2024-08-16,FALSE
459,No,78.03203584626317,2624,43.68186536245048,Special,0.8110882113687694,15.316160721704364,2024-08-20,FALSE
460,Undecided,16.40029684640467,2890,48.620366379618645,Special,0.4694116413593292,32.66069940291345,2024-08-03,FALSE
461,No,98.53208565618843,1337,52.6162832416594,Special,0.4935129093937576,16.575066791847348,2024-10-13,FALSE
462,Undecided,37.33091466128826,720,50.072948979213834,Special,0.7088975769001991,98.31521334126592,2024-09-04,FALSE
463,Yes,59.43147006910294,735,59.14899433031678,General,0.22220562840811908,11.286159907467663,2024-10-08,FALSE
464,No,15.798246813938022,2337,42.24991244263947,General,0.7988716487307101,99.4004596490413,2024-02-08,FALSE
465,Undecided,34.8800003528595,812,57.19156816601753,General,0.14883722364902496,22.823657980188727,2024-03-01,FALSE
466,Undecided,58.25604407582432,573,51.850646450184286,Primary,0.5495262304320931,82.4947111774236,2024-09-02,FALSE
467,Undecided,50.638258713297546,1130,51.97948290966451,Primary,0.9494729971047491,84.70660974271595,2024-09-16,FALSE
468,No,61.9711919920519,1542,53.413899624720216,General,0.29876828356646,56.08847672119737,2024-02-17,TRUE
469,No,22.156075737439096,2544,54.47113019414246,Special,0.34302410506643355,20.738019957207143,2024-07-12,TRUE
470,Yes,23.790299496613443,1356,42.136589461006224,Special,0.5813222508877516,34.9324929760769,2024-07-10,FALSE
471,Yes,40.55587186012417,848,44.53411188907921,Primary,0.6531500227283686,38.56707999948412,2024-05-31,FALSE
472,Yes,96.06988064479083,1596,56.431662826798856,Primary,0.36699373833835125,99.28617526311427,2024-05-17,FALSE
473,Undecided,67.13908698875457,1630,56.449646493420005,Special,0.3953203372657299,51.31881388369948,2024-01-12,FALSE
474,No,14.938675239682198,1017,56.81100305169821,Special,0.7305726564954966,52.64700527768582,2024-09-21,FALSE
475,Undecided,95.33865288831294,1305,58.19791334681213,Primary,0.25016478216275573,88.36513746064156,2024-02-15,FALSE
476,No,75.26455977931619,2741,47.71355024073273,Special,0.6590247743297368,74.63472837116569,2024-04-28,FALSE
477,No,21.9932145671919,968,46.87057507690042,Special,0.1607696982100606,96.55380547046661,2024-04-06,FALSE
478,Undecided,0.2567614195868373,725,41.72916412819177,Primary,0.47709328681230545,17.95871292706579,2024-03-03,FALSE
479,No,8.49276133812964,1308,54.74490152671933,Special,0.3423643314745277,54.15797114837915,2024-05-24,FALSE
480,Yes,36.22155941557139,644,55.751968547701836,Special,0.5480744768865407,52.605757815763354,2024-03-13,FALSE
481,Yes,50.506368931382895,2918,43.07780312374234,Primary,0.5494778333231807,18.141443701460958,2024-09-04,FALSE
482,No,8.647326589561999,1797,44.38276584725827,Primary,0.22390733286738396,18.170978082343936,2024-08-16,FALSE
483,No,92.45043061673641,2449,56.98443873785436,Primary,0.2732064835727215,23.230059701018035,2024-08-13,FALSE
484,Undecided,84.58561657462269,598,54.82274099253118,General,0.011852312134578824,81.77516157738864,2024-01-04,FALSE
485,No,77.56183417513967,2859,41.49283739738166,Primary,0.081012628972530365,82.76898912154138,2024-10-12,FALSE
486,Yes,34.62739889509976,1445,58.42738898936659,Special,0.30093778925947845,65.98861862439662,2024-09-30,TRUE
487,Undecided,19.121734332293272,831,58.50331694819033,Special,0.13724817242473364,7.774993381462991,2024-06-09,TRUE
488,Yes,75.09652799926698,2647,55.22282240912318,Primary,0.651272889925167,65.99965507630259,2024-04-15,FALSE
489,No,79.69341238494962,2888,53.88963921926916,General,0.7850080274511129,26.13571349065751,2024-06-25,FALSE
490,Yes,4.6924322145059705,964,42.38642189651728,Primary,0.7105617565102875,61.938320309855044,2024-02-16,FALSE
491,Undecided,87.85458402708173,2777,55.601662932895124,General,0.6641492394264787,20.082573127001524,2024-06-25,FALSE
492,Yes,13.095149956643581,998,50.94487436581403,Special,0.8221388424281031,91.53336950112134,2024-07-28,FALSE
